url,dominio,label,pais
pagseguroatualizar.online/sinbc/mobile/v2/login,pagseguroatualizar.online,1,Generico
hub-ledgercomsitart.webflow.io,hub-ledgercomsitart.webflow.io,1,Generico
funny-lebkuchen-pn2807-496258.netlify.app/form.html,funny-lebkuchen-pn2807-496258.netlify.app,1,Generico
berean.blog/graceforyou/1drv/1drv,berean.blog,1,Generico
facebookus-0cz5ql8uzx.shenmonepal.com/profile.html?countuser=a0d63fefd8bc58f56705efbdfe5a5dab,facebookus-0cz5ql8uzx.shenmonepal.com,1,Generico
join-grup-bokep-terbaru-maret2022.duckdns.org,join-grup-bokep-terbaru-maret2022.duckdns.org,1,Generico
9828rohitkamble.github.io/project-2.0,9828rohitkamble.github.io,1,Generico
joingrupwhatsap32.000webhostapp.com,joingrupwhatsap32.000webhostapp.com,1,Generico
grup-whatsapp-lafenia.my.id,grup-whatsapp-lafenia.my.id,1,Generico
aib-security-loginapp.com,aib-security-loginapp.com,1,Generico
adaptable-bony-molybdenum.glitch.me/NavyFederalCreditUnionUPGRADE.HTML?entity=4892463,adaptable-bony-molybdenum.glitch.me,1,Generico
meprojetos.com/zz/dhl/source/index.php?email=,meprojetos.com,1,Generico
pub-02cf0d8dc94d42a991a7ae9b5ca23ffd.r2.dev/cbad2.html,pub-02cf0d8dc94d42a991a7ae9b5ca23ffd.r2.dev,1,Generico
auta-laskowski.pl/authorize.php?oI3RuoyK8ziFs5lOr29CVkB0bPlKm2WOtfAjzZDkbjnhf9FdIiTmdDjLuySD5LrbahrmzYBTQPXzDUVWNTwBuuCJi6iEhqhJQGUARwA9ZW7rHtq5OKL4HW0NINIRBdmsAAy3aU2NCSKkUVpU48kU4N5pCaK6cLIljsVgmMcUB9gLT8CYYRUqMFYGO5j5cRWOj5uOqRgYowtV9sKuLYbSU4r6qDgdxN3ONWzAGDSFec57N0wPu0RDPV808ADZZusK,auta-laskowski.pl,1,Generico
applesupport-account.com/signnewesp.php,applesupport-account.com,1,Generico
netttflix.com,netttflix.com,1,Generico
pub-8d5db9a617e94c679f75231af12453aa.r2.dev/link.html,pub-8d5db9a617e94c679f75231af12453aa.r2.dev,1,Generico
lehmanwest.typeform.com/to/cro3nn,lehmanwest.typeform.com,1,Generico
jacktomstick.gq/authenticate,jacktomstick.gq,1,Generico
aol-mail-102022.weeblysite.com,aol-mail-102022.weeblysite.com,1,Generico
szabohair.hu/layouts/2/on/on/index.html,szabohair.hu,1,Generico
beingsantoshh.github.io/netflix-clone,beingsantoshh.github.io,1,Generico
bafybeif3fsxs3stow6n62c67ek57upumxclpymkm64z2xovhzpuhggp5za.ipfs.dweb.link/brist07_officefni.html,bafybeif3fsxs3stow6n62c67ek57upumxclpymkm64z2xovhzpuhggp5za.ipfs.dweb.link,1,Generico
authenticatedinvoicecopy0.web.app,authenticatedinvoicecopy0.web.app,1,Generico
grup-jilbabvsexy.duckdns.org,grup-jilbabvsexy.duckdns.org,1,Generico
jolly-wooded-hardhat.glitch.me,jolly-wooded-hardhat.glitch.me,1,Generico
celron-fytra-biz-molvik-janrex.pages.dev,celron-fytra-biz-molvik-janrex.pages.dev,1,Generico
chrome-infra-packages.000o.eu.org/auth/openid/login,chrome-infra-packages.000o.eu.org,1,Generico
help-id-meta-287362827804.web.app,help-id-meta-287362827804.web.app,1,Generico
poolstopings.com,poolstopings.com,1,Generico
pendencias-ativa.site,pendencias-ativa.site,1,Generico
paay-palalrtmaart.000webhostapp.com/paypal.com/paypal/season.php,paay-palalrtmaart.000webhostapp.com,1,Generico
business.ibiza-live.co.uk,business.ibiza-live.co.uk,1,Generico
prepaidgiftbalance.mobi,prepaidgiftbalance.mobi,1,Generico
pizzeria-slice.com/wp-admin/includes/avvwe/amexuth/index.php,pizzeria-slice.com,1,Generico
bzrelsiugyie.5q5e5o.cn/instagram-me,bzrelsiugyie.5q5e5o.cn,1,Generico
desentupidores.com/blog/wp-admin/js/hu/1/2/go/d6746c5f34c8292aa4d0416dd8a50dca/index1.php,desentupidores.com,1,Generico
msg.fbcdn.com-14969664.libreriasantino.com/nextVRF.html?location=4665786774d46e333d477c610912378f,msg.fbcdn.com-14969664.libreriasantino.com,1,Generico
autodiscover.qldvvmc.com.au/mobile/front,autodiscover.qldvvmc.com.au,1,Generico
aristonrosephotography.com/office365/nridistribution.com,aristonrosephotography.com,1,Generico
barneycircle.buzz/edge/networks,barneycircle.buzz,1,Generico
mail.1team-1paypal-1acc3s.com/customer_center/customer-IDPP00C551/myaccount/signin,mail.1team-1paypal-1acc3s.com,1,Generico
dhozlyavrlgljtjo-dot-millinium.ey.r.appspot.com,dhozlyavrlgljtjo-dot-millinium.ey.r.appspot.com,1,Generico
aply-servic.vercel.app/next.html,aply-servic.vercel.app,1,Generico
rembrijqac.duckdns.org,rembrijqac.duckdns.org,1,Generico
agriculture.monster/client/Orange/index.php,agriculture.monster,1,Generico
101.99.92.208,101.99.92.208,1,Generico
fntlqbtaa.wcnv20.cn/instagram-me,fntlqbtaa.wcnv20.cn,1,Generico
mailorange11.godaddysites.com,mailorange11.godaddysites.com,1,Generico
joingrupwa18dsah.duckdns.org,joingrupwa18dsah.duckdns.org,1,Generico
even-ff-gratisterbarruuu2022.duckdns.org,even-ff-gratisterbarruuu2022.duckdns.org,1,Generico
eb735166.yongwang888.com.cn/amagc,eb735166.yongwang888.com.cn,1,Generico
appealtrackerbuzzlogic.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,appealtrackerbuzzlogic.vercel.app,1,Generico
zzarhxmjlu.blogspot.tw,zzarhxmjlu.blogspot.tw,1,Generico
accban-14118969.kahulasup.ch/apprevert.php?toApp=49c2d12804eb848c27890fa1fee0c27a,accban-14118969.kahulasup.ch,1,Generico
nitros-free.xyz,nitros-free.xyz,1,Generico
om2108.github.io/Netflix-clone,om2108.github.io,1,Generico
ela-mota.web.app,ela-mota.web.app,1,Generico
admirationcutting.com/access/login,admirationcutting.com,1,Generico
bafybeiegctukuhshyp76lnhixrrn252bs66uhz54ujtu337nuzna3ry47m.ipfs.dweb.link,bafybeiegctukuhshyp76lnhixrrn252bs66uhz54ujtu337nuzna3ry47m.ipfs.dweb.link,1,Generico
dbs.onllinne-mobile-logiin.com,dbs.onllinne-mobile-logiin.com,1,Generico
anwalt-ulrich.ch,anwalt-ulrich.ch,1,Generico
epay-paxful.com,epay-paxful.com,1,Generico
plzlcweb.com/daum/loginform1de5.html,plzlcweb.com,1,Generico
dana-kagetx-2024.pakaidana.my.id,dana-kagetx-2024.pakaidana.my.id,1,Generico
rajrup-samanta.github.io/netflix,rajrup-samanta.github.io,1,Generico
fppzmwvoiqqowxyu-dot-millinium.ey.r.appspot.com/app/index,fppzmwvoiqqowxyu-dot-millinium.ey.r.appspot.com,1,Generico
hklkbv.weebly.com,hklkbv.weebly.com,1,Generico
cxphed9.xiaofei88.cn/burl,cxphed9.xiaofei88.cn,1,Generico
location-mx.support/isignesp.php,location-mx.support,1,Generico
officevoice365-00voic0mes090-passpexpiriting-9seuovoi0000uexumc.s3.eu-de.cloud-object-storage.appdomain.cloud/index.html?email=a@a.c,officevoice365-00voic0mes090-passpexpiriting-9seuovoi0000uexumc.s3.eu-de.cloud-object-storage.appdomain.cloud,1,Generico
oniris4888.000webhostapp.com,oniris4888.000webhostapp.com,1,Generico
auspost-trackin.com,auspost-trackin.com,1,Generico
infocoursrierar24.dynv6.net/courriera24/auth,infocoursrierar24.dynv6.net,1,Generico
113efba.wcomhost.com,113efba.wcomhost.com,1,Generico
att-105925.square.site,att-105925.square.site,1,Generico
antz.co.in/include/5hkl.html,antz.co.in,1,Generico
musagala.000webhostapp.com,musagala.000webhostapp.com,1,Generico
pfcusupp1.myftp.org,pfcusupp1.myftp.org,1,Generico
auth--en-coinbasepro--cdn-auth.webflow.io,auth--en-coinbasepro--cdn-auth.webflow.io,1,Generico
consultandohipersemana.net,consultandohipersemana.net,1,Generico
elegant-mahavira.109-71-253-24.plesk.page,elegant-mahavira.109-71-253-24.plesk.page,1,Generico
741a2315.weatherproof.cn/amagc,741a2315.weatherproof.cn,1,Generico
chat.whatts4app.com/HD52JlDqW5D5G3ai6ZfK7B,chat.whatts4app.com,1,Generico
access-hase.firebaseapp.com,access-hase.firebaseapp.com,1,Generico
address-account-concerns.web.app,address-account-concerns.web.app,1,Generico
goamazon.cc,goamazon.cc,1,Generico
attmaillboxemail.weebly.com,attmaillboxemail.weebly.com,1,Generico
creditag30.temp.swtest.ru/C-Agricole_11/C-Agricole,creditag30.temp.swtest.ru,1,Generico
delivery.uspsinfoiiej.top/l,delivery.uspsinfoiiej.top,1,Generico
open24-onlineservice.com,open24-onlineservice.com,1,Generico
allbusinessweb24.click,allbusinessweb24.click,1,Generico
localtechnician.icu/simeonemiller.com/@@@@/0nfile/0nfile/oneddrive,localtechnician.icu,1,Generico
msg.futurmail.fr/exchweb/bin/auth/owalogon.asp,msg.futurmail.fr,1,Generico
abnormallogin.otheramazoncardpayment.buzz,abnormallogin.otheramazoncardpayment.buzz,1,Generico
f10e8940.g91d90.shop/amagc,f10e8940.g91d90.shop,1,Generico
netflxtvalerts.com,netflxtvalerts.com,1,Generico
metaanssk-wallet.webflow.io,metaanssk-wallet.webflow.io,1,Generico
assi.worksbcm.com,assi.worksbcm.com,1,Generico
w41g.xyz,w41g.xyz,1,Generico
conubuseprologin.gitbook.io,conubuseprologin.gitbook.io,1,Generico
ajscgasjk.ga/clip4,ajscgasjk.ga,1,Generico
availablei-baf8f3.ingress-florina.ewp.live/e,availablei-baf8f3.ingress-florina.ewp.live,1,Generico
apps-secure-blockfi-cd-cdn.webflow.io,apps-secure-blockfi-cd-cdn.webflow.io,1,Generico
denizmobilacikdenizv3.gq,denizmobilacikdenizv3.gq,1,Generico
key.eolnbn.com,key.eolnbn.com,1,Generico
sso-blockfilogin--cdn.webflow.io,sso-blockfilogin--cdn.webflow.io,1,Generico
bbtonline.dd-dns.de,bbtonline.dd-dns.de,1,Generico
whats-znd.vip,whats-znd.vip,1,Generico
kuciun-logiiun.webflow.io,kuciun-logiiun.webflow.io,1,Generico
metuamaski.mystrikingly.com,metuamaski.mystrikingly.com,1,Generico
bosafaservicommers.online.solucionserviobfa.a2hosted.com,bosafaservicommers.online.solucionserviobfa.a2hosted.com,1,Generico
clubmillion.online.ytwwrntym.com,clubmillion.online.ytwwrntym.com,1,Generico
amaznii.coo.jp.rqrc.net,amaznii.coo.jp.rqrc.net,1,Generico
bug-codashop-indonesia2021.duckdns.org,bug-codashop-indonesia2021.duckdns.org,1,Generico
usps.com-trackmri.top/us,usps.com-trackmri.top,1,Generico
chase.com-auth0y0s-xl3k1l43sdklfl321cxcv.branandasl.us/ServiceUrIs/dashboard/overviewAccounts?key=web/auth/overviewAccounts/overview/index/f54711675922e2aee17a5a23cab2fa4fc45ef380,chase.com-auth0y0s-xl3k1l43sdklfl321cxcv.branandasl.us,1,Generico
hello-world-cold-mode-a60e.msr2.workers.dev,hello-world-cold-mode-a60e.msr2.workers.dev,1,Generico
anamuslima.com/error/glob/Alibaba/index.php,anamuslima.com,1,Generico
chatwhatssapjoingroup18.000webhostapp.com/Bokep%20Khusus%20di%20bawah%2018+,chatwhatssapjoingroup18.000webhostapp.com,1,Generico
chat-whatsapp-012iebshwiwurhr9wbdhwuehrh.duckdns.org,chat-whatsapp-012iebshwiwurhr9wbdhwuehrh.duckdns.org,1,Generico
flixgpt-b669c.firebaseapp.com,flixgpt-b669c.firebaseapp.com,1,Generico
au.scaletheimpact.com/yesoptuus/web,au.scaletheimpact.com,1,Generico
0394837383.000webhostapp.com,0394837383.000webhostapp.com,1,Generico
instgrmmv.000webhostapp.com,instgrmmv.000webhostapp.com,1,Generico
augustbruguera.lamp2.appshosting.in/files/vew/latest,augustbruguera.lamp2.appshosting.in,1,Generico
robinhood.com.193-111-125-205.cprapid.com/?kodok,robinhood.com.193-111-125-205.cprapid.com,1,Generico
itaucard.atendimentonline.ml,itaucard.atendimentonline.ml,1,Generico
amende-mon-dossier.com,amende-mon-dossier.com,1,Generico
friedrich-a-dirkmann-since1987.tk/invoice,friedrich-a-dirkmann-since1987.tk,1,Generico
arpj.appps.cf/pj-acesso/device/inicio/01/aplicationDevice_webApp.php,arpj.appps.cf,1,Generico
booking.complaints7752352.buzz,booking.complaints7752352.buzz,1,Generico
7893759.com,7893759.com,1,Generico
identifiez-vous655.yolasite.com,identifiez-vous655.yolasite.com,1,Generico
aod.pyw.mybluehost.me/NICK-L/9e498a605138b68ae53b/nkl-log.php,aod.pyw.mybluehost.me,1,Generico
case465123.000webhostapp.com,case465123.000webhostapp.com,1,Generico
dev-desbloqueodinamico-2023.pantheonsite.io,dev-desbloqueodinamico-2023.pantheonsite.io,1,Generico
saygdaytours.com.au/onset/inset/redi.php,saygdaytours.com.au,1,Generico
att-101866-108906.square.site,att-101866-108906.square.site,1,Generico
deauthorise-newpayee-secure.page,deauthorise-newpayee-secure.page,1,Generico
ef622042.hygth76y.com.cn/amagc,ef622042.hygth76y.com.cn,1,Generico
idiocycreamer.com/Paul/main.html?accessToFile=granted&fileAccess=32014&encryptedCookie=2471a51234a32e6d852c276ac0d0208a&u=8d79f826d67fa73b260d3e86304e3ecc&connecting=f150357cf1796acb55504b0031a43c8f&phaseAccess=4a80388cf93ee5e230f19572ad90c4eb&p=3d6317dd130e085418951c8a235448df,idiocycreamer.com,1,Generico
alert-boi-365online.com/Alert.php,alert-boi-365online.com,1,Generico
cc03361.tw1.ru/agricolenouvelleAPP-Nous2022/Client/dep.html,cc03361.tw1.ru,1,Generico
applsignins.com/en,applsignins.com,1,Generico
grebyar.nfvoucher.com,grebyar.nfvoucher.com,1,Generico
d1eg4sc4ih35e4.cloudfront.net/index.html,d1eg4sc4ih35e4.cloudfront.net,1,Generico
facebookcom1040239423900320432024302430.help-contact-review.xyz/appeal,facebookcom1040239423900320432024302430.help-contact-review.xyz,1,Generico
18.188.85.122/mua/USER/scis/j6UnVHZsitlYrxStPNFUN4TsSjgEJkN7dlDp6FXSjFxO/3D/no-back-button,18.188.85.122,1,Generico
ff-member-garena-vn.tokyo,ff-member-garena-vn.tokyo,1,Generico
agency.3or5.es,agency.3or5.es,1,Generico
cmyznxc.000webhostapp.com,cmyznxc.000webhostapp.com,1,Generico
aditya919293.github.io/netflixclone,aditya919293.github.io,1,Generico
usps.com-trackodq.top/us,usps.com-trackodq.top,1,Generico
desk-ndaax-authh.webflow.io,desk-ndaax-authh.webflow.io,1,Generico
fvc74-laaaa-aaaad-qercq-cai.raw.ic0.app,fvc74-laaaa-aaaad-qercq-cai.raw.ic0.app,1,Generico
auth--learn-start-t-ttrezor.webflow.io,auth--learn-start-t-ttrezor.webflow.io,1,Generico
facebook-verifyissue-meta20.tk,facebook-verifyissue-meta20.tk,1,Generico
trof-meta-gren-biz.pages.dev,trof-meta-gren-biz.pages.dev,1,Generico
rado.officebox0741.workers.dev,rado.officebox0741.workers.dev,1,Generico
imt0ken-3m.life,imt0ken-3m.life,1,Generico
dihocthem129.000webhostapp.com,dihocthem129.000webhostapp.com,1,Generico
instagramhelp-1.cf,instagramhelp-1.cf,1,Generico
fakty-regionalne.link/pl/wykorzystana_dworzec/stream/potwierdz-wiek,fakty-regionalne.link,1,Generico
itauonliine.gq/contaa/acessos/web/empresas.php,itauonliine.gq,1,Generico
abhixdev.github.io/facebook-login-clone,abhixdev.github.io,1,Generico
expresse-blue-zebra-khieona25suapp.codeanyapp.com/pst/web/auth.html,expresse-blue-zebra-khieona25suapp.codeanyapp.com,1,Generico
classaperformance.com/quickbook,classaperformance.com,1,Generico
hello-world-patient.huaweirdhks.workers.dev,hello-world-patient.huaweirdhks.workers.dev,1,Generico
iqtwtyfxxzt.wcnv20.cn/instagram-me,iqtwtyfxxzt.wcnv20.cn,1,Generico
llbc-transfr.fr,llbc-transfr.fr,1,Generico
po-delivery-fee.com,po-delivery-fee.com,1,Generico
bancoestado.cl.wandja-djoumessi.com/imagenes/comun2008/banca-en-linea-personas.html,bancoestado.cl.wandja-djoumessi.com,1,Generico
23.225.154.42,23.225.154.42,1,Generico
fbenh.blogspot.is,fbenh.blogspot.is,1,Generico
pub-69b5a60ec18a40f0b76ec98c98812c59.r2.dev/index.html,pub-69b5a60ec18a40f0b76ec98c98812c59.r2.dev,1,Generico
ledgerlivesite.com,ledgerlivesite.com,1,Generico
okepviral-telegram2021.duckdns.org,okepviral-telegram2021.duckdns.org,1,Generico
mainnet-launchpad.pages.dev,mainnet-launchpad.pages.dev,1,Generico
m0bil1ty.com/refund/banks/CIBC/ebm-mobile-app/index.html,m0bil1ty.com,1,Generico
arshacnisuc.icu,arshacnisuc.icu,1,Generico
2021-objectionform.ml,2021-objectionform.ml,1,Generico
infiniteautoofmiami.com/new/auth/assets/images/new/auth/huhwal/dGVzdC50ZXN0QHRlc2xhLmNvbQ,infiniteautoofmiami.com,1,Generico
begaw39885.temp.swtest.ru,begaw39885.temp.swtest.ru,1,Generico
copec.horkon.com/cl,copec.horkon.com,1,Generico
account-cc.com/clinet/index.html,account-cc.com,1,Generico
checksweetmail6.web.app/WhctKJWQntMDVfHVCWmJMQnVzWXgPFJNjZJltvxBdsKZhRljHFzZjkvPtkJBhWJfNnHtQgV.html,checksweetmail6.web.app,1,Generico
log-mxc-fb.trong0gu2.click,log-mxc-fb.trong0gu2.click,1,Generico
ohrpwxpuhwuwioty-dot-millinium.ey.r.appspot.com/app/index,ohrpwxpuhwuwioty-dot-millinium.ey.r.appspot.com,1,Generico
reensioem.com/square,reensioem.com,1,Generico
amendissue-comm.com/pages,amendissue-comm.com,1,Generico
youdaovavsl.top,youdaovavsl.top,1,Generico
meta-support-watch.pages.dev/form_submit,meta-support-watch.pages.dev,1,Generico
codashopgratis-69.duckdns.org,codashopgratis-69.duckdns.org,1,Generico
0716vles.pages.dev,0716vles.pages.dev,1,Generico
reviewid-1009689.policyreviewcenter.com,reviewid-1009689.policyreviewcenter.com,1,Generico
ourtimees.com,ourtimees.com,1,Generico
coinbase-pro-loin.godaddysites.com,coinbase-pro-loin.godaddysites.com,1,Generico
dsdfasdfasdfasd.hop.ru,dsdfasdfasdfasd.hop.ru,1,Generico
kundanpawade.github.io/netflix_clone,kundanpawade.github.io,1,Generico
greenwebsolutions.co.in/vendor/modules/o888jjsj.html,greenwebsolutions.co.in,1,Generico
app.smartyou.es/pdf/metamask/MT,app.smartyou.es,1,Generico
mexepiw953.hopto.org/username,mexepiw953.hopto.org,1,Generico
apple.find-my-me.com/fmicode/code.php,apple.find-my-me.com,1,Generico
blackentertainment-europe.co.uk/NBM/Office19V3/login.html?xtqydn=PeEtCdGJybiOQNOnoh6&fks=IGwbmpYrOB3WIcceml&uhlkwdhjgi=zgzK3GKfsTUqHVnZ7qiSOK17t9UVgx&kllauhelk=lQeo2XqX44UkS2EQfikwRgTCmCHA&ueocqalek=YGnXdyTwgFWNMFz45nWiL&pjiuluhh=cgTjn6H1D6qjsF9&cfs=9eGpFretaVSmWguqhOru&tzylxsktc=LUqnTOuadPgWdtjiXv&nzm=3dC2JP1ZL1ecq6A6nCaMf6Cus,blackentertainment-europe.co.uk,1,Generico
blartzone.vercel.app/managermentquan/quanasqovnzlhquan.html,blartzone.vercel.app,1,Generico
bantuan.dana-indonesia.top/?fbclid=PAY2xjawI8PCFleHRuA2FlbQIxMAABpg47aOt4Zfzu2ywTSYjvhzE7C9q07y76ZMROJ1rIX4dsW3U_8TgzWoGaww_aem_q6AhxbwBtF8GTtqnv9akZA,bantuan.dana-indonesia.top,1,Generico
hossssein.fifasom948.workers.dev,hossssein.fifasom948.workers.dev,1,Generico
click.buffalosmallbiz.com/click/goa4-2r7z51-cv0ycj-koycidi9,click.buffalosmallbiz.com,1,Generico
grubparayoutuber-berkumpulgarena2021.duckdns.org,grubparayoutuber-berkumpulgarena2021.duckdns.org,1,Generico
app-access-device-decline.com,app-access-device-decline.com,1,Generico
bb39036.com,bb39036.com,1,Generico
fb-ads-manager.prohub.my/de/ads/campaign/69001290,fb-ads-manager.prohub.my,1,Generico
22627996.com,22627996.com,1,Generico
kiddivorce.com/lsner/login.php?online_id=6e25dbe72adb37f6a7fc99651&country=&iso=,kiddivorce.com,1,Generico
confirmelosdatos.com,confirmelosdatos.com,1,Generico
norproftxd.github.io/Facebook,norproftxd.github.io,1,Generico
bafybeid2imgmmfakkkffcx5pdqwr5gctln5oed5o4bkgvpipk26flolbl4.ipfs.dweb.link,bafybeid2imgmmfakkkffcx5pdqwr5gctln5oed5o4bkgvpipk26flolbl4.ipfs.dweb.link,1,Generico
qqdz.rxqyl.imafederation.com/?365/Y29ubmllLnNpbmt1c0BzZWhpZ2h3YXkuY29t,qqdz.rxqyl.imafederation.com,1,Generico
gdr33.pages.dev,gdr33.pages.dev,1,Generico
protonmail-ch.000webhostapp.com,protonmail-ch.000webhostapp.com,1,Generico
att-10962055.weeblysite.com,att-10962055.weeblysite.com,1,Generico
grupvideoviralll-2021.duckdns.org,grupvideoviralll-2021.duckdns.org,1,Generico
jegyprjietmkkerc-dot-millinium.ey.r.appspot.com,jegyprjietmkkerc-dot-millinium.ey.r.appspot.com,1,Generico
event-codashop22.duckdns.org,event-codashop22.duckdns.org,1,Generico
ovdq.blogspot.tw,ovdq.blogspot.tw,1,Generico
payrollcompanyonline.com/ed.d/edd,payrollcompanyonline.com,1,Generico
ckwfnkafauvitysg-dot-millinium.ey.r.appspot.com,ckwfnkafauvitysg-dot-millinium.ey.r.appspot.com,1,Generico
office365-0nedrive-portal.el.r.appspot.com,office365-0nedrive-portal.el.r.appspot.com,1,Generico
23697-5851.s1.webspace.re/test/php/elc/scl,23697-5851.s1.webspace.re,1,Generico
informatie-bron.com,informatie-bron.com,1,Generico
augustearningstatementfortheforalltstshbuhkdfbvhfbjkfg.weebly.com,augustearningstatementfortheforalltstshbuhkdfbvhfbjkfg.weebly.com,1,Generico
join-grup.xcz-ph.tk,join-grup.xcz-ph.tk,1,Generico
app-views-findmy-map.us,app-views-findmy-map.us,1,Generico
myhermes.de-ukxs.top/de,myhermes.de-ukxs.top,1,Generico
boa-safe-pass.webcindario.com/bankofamerica/1601defd,boa-safe-pass.webcindario.com,1,Generico
paidyloginco.buzz,paidyloginco.buzz,1,Generico
selenespension.com,selenespension.com,1,Generico
meta-vectorx-56o.pages.dev/form_submit,meta-vectorx-56o.pages.dev,1,Generico
accoun-dimo.000webhostapp.com,accoun-dimo.000webhostapp.com,1,Generico
parcel-bpost-be.firebaseapp.com,parcel-bpost-be.firebaseapp.com,1,Generico
matamackkts.gitbook.io,matamackkts.gitbook.io,1,Generico
jh3b56.xyz,jh3b56.xyz,1,Generico
ashtryewjy.co.vu/index.htm,ashtryewjy.co.vu,1,Generico
cox.com-6159368de39251d7a-login.id-107sbtd9cbhsbtd5d80a13c0db1f546757jnq9j5754675799613314.kylelierman.com/IlOysTgNjFrGtHtEAwVo,cox.com-6159368de39251d7a-login.id-107sbtd9cbhsbtd5d80a13c0db1f546757jnq9j5754675799613314.kylelierman.com,1,Generico
pwylv.top,pwylv.top,1,Generico
templateoctoberstudi.wixstudio.com/seen,templateoctoberstudi.wixstudio.com,1,Generico
o2-billsetup.com,o2-billsetup.com,1,Generico
dfgzq.blogspot.is,dfgzq.blogspot.is,1,Generico
24hours-left.com,24hours-left.com,1,Generico
btconnect-1051043746btconnect.weebly.com,btconnect-1051043746btconnect.weebly.com,1,Generico
t-mobile.rgqkv.icu,t-mobile.rgqkv.icu,1,Generico
confirm.fbookus-22861693.gruppotiozzo.it/nextVRF.html?location=159deba5a256467e692514bc5802bb71,confirm.fbookus-22861693.gruppotiozzo.it,1,Generico
help-1018686752514.pihayy.com,help-1018686752514.pihayy.com,1,Generico
affable-lot.000webhostapp.com/vic/www.gmx.net,affable-lot.000webhostapp.com,1,Generico
albuks.registid.com,albuks.registid.com,1,Generico
store.steampowered.app1624974.com/playtests/requests/Subnautica2,store.steampowered.app1624974.com,1,Generico
hebalouine.com/login.microsoft.com/OneDrive,hebalouine.com,1,Generico
carmarketplace.000webhostapp.com,carmarketplace.000webhostapp.com,1,Generico
m.amgggml.com/mobile/home,m.amgggml.com,1,Generico
renuevomultimedios.com/yam/Sign_p.html,renuevomultimedios.com,1,Generico
ehdhdhdhdhej.xyz/newindex.htm,ehdhdhdhdhej.xyz,1,Generico
interac-online-transfer.nevadagunleather.com/www1.bmo.com/onlinebanking/cgi-bin/netbnx/NBmain/3ef641218420053849a7828273854cdd/login,interac-online-transfer.nevadagunleather.com,1,Generico
jppost-ase.com:81/dao.html,jppost-ase.com:81,1,Generico
hsbc.secureaccounts-paymentalert.com/login,hsbc.secureaccounts-paymentalert.com,1,Generico
marketplace-item-details-89427295.zya.me,marketplace-item-details-89427295.zya.me,1,Generico
newamazon.vercel.app,newamazon.vercel.app,1,Generico
qjgvyfrkeo.duckdns.org/en,qjgvyfrkeo.duckdns.org,1,Generico
cemfbpd.com,cemfbpd.com,1,Generico
bafkreigspioueyh2ks6o7h6bf5ol7wkuqlusgii3xa42umjpe6b6uzwetm.ipfs.infura-ipfs.io,bafkreigspioueyh2ks6o7h6bf5ol7wkuqlusgii3xa42umjpe6b6uzwetm.ipfs.infura-ipfs.io,1,Generico
gloveachievement.com/aap/wells,gloveachievement.com,1,Generico
blockchain-admin12.000webhostapp.com,blockchain-admin12.000webhostapp.com,1,Generico
pub-40f018d3be05492283d9acb5c73575c8.r2.dev/ghhods.html,pub-40f018d3be05492283d9acb5c73575c8.r2.dev,1,Generico
45.7.231.131,45.7.231.131,1,Generico
mail.afcu3signin.duckdns.org/scms,mail.afcu3signin.duckdns.org,1,Generico
myworksupport.bestcurb.ca/c/Chase2.html,myworksupport.bestcurb.ca,1,Generico
halifax-secure-online-banking.co.uk,halifax-secure-online-banking.co.uk,1,Generico
behtc.blogspot.sn,behtc.blogspot.sn,1,Generico
cc56792.tw1.ru,cc56792.tw1.ru,1,Generico
bafybeignqbqldp6lfkdrb6ztrjjgnmgxkkyzvuds3xcf6a4zerjfopt3py.ipfs.nftstorage.link,bafybeignqbqldp6lfkdrb6ztrjjgnmgxkkyzvuds3xcf6a4zerjfopt3py.ipfs.nftstorage.link,1,Generico
pn-sampit.go.id/ptsp/box3Drenewal.php,pn-sampit.go.id,1,Generico
orderoftheovary.gourdiallyyours.com/.well-known/www.mes-acces.crediit-agri-cole.fr/casm/39be894252c1028098f799c82b0a836d,orderoftheovary.gourdiallyyours.com,1,Generico
fix-billing.com,fix-billing.com,1,Generico
coinbaselogindesk.blogspot.gr,coinbaselogindesk.blogspot.gr,1,Generico
hicdafmixm.duckdns.org,hicdafmixm.duckdns.org,1,Generico
dreamcastersearth.com/wp-includes/widgets/login.php,dreamcastersearth.com,1,Generico
jhcbvobd.green,jhcbvobd.green,1,Generico
ckmodexsport.cz/wp-includes/wp-connyuit/wp-connyuit/*,ckmodexsport.cz,1,Generico
janeirodeofertas2020.com/045atggynmay!004ajn/index.php?id=1,janeirodeofertas2020.com,1,Generico
bafybeie5e2vn4vbbpbgghoji2lau6x73pex7ympm6qyujoqkuldzrwnzn4.ipfs.dweb.link/?filename=spd.html&email=*@*,bafybeie5e2vn4vbbpbgghoji2lau6x73pex7ympm6qyujoqkuldzrwnzn4.ipfs.dweb.link,1,Generico
ekim-ozelkampanyalarsizlericin2.cloud,ekim-ozelkampanyalarsizlericin2.cloud,1,Generico
ambil-pinjaman-daana-payleter.xforms.web.id,ambil-pinjaman-daana-payleter.xforms.web.id,1,Generico
990verifymaillahsydb55577543verifymaillahsydb55577543.weebly.com,990verifymaillahsydb55577543verifymaillahsydb55577543.weebly.com,1,Generico
my-business-108076-105729.square.site,my-business-108076-105729.square.site,1,Generico
whats-zud.vip,whats-zud.vip,1,Generico
